year	site	gap	tag	burn_yr	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	sago01	ht08	ht07	ht06	ht05	ht04	ht03	ht02	ht01	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02	rep01	stm08	stm07	stm06	stm05	stm04	stm03	stm02	stm01	sv0709	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	ht09	ht08	ht07	ht06	ht05	ht04	ht03	ht02	rep09	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02
2002	103	5248	77	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	54	49	22	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	54	49	22	NA	NA	NA	NA	NA	1	1	1
2002	103	5248	78	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	48	11	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	48	11	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	79	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	43	11	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	43	11	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	80	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	42	30	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	42	30	4	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	81	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	43	26	21	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	43	26	21	NA	NA	NA	NA	NA	1	1	1
2002	103	5247	82	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	30	54	26	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	30	54	26	NA	NA	NA	NA	NA	1	1	1
2002	103	5247	83	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	53	61	19	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	53	61	19	NA	NA	NA	NA	NA	1	1	1
2002	103	5247	84	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	59	25	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	59	25	NA	NA	NA	NA	NA	1	1	1
2002	103	5248	85	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	42	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	42	5	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	86	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	33	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	33	5	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	87	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	51	58	9	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	51	58	9	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	88	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	48	48	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	48	48	5	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	89	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	45	22	6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	45	22	6	NA	NA	NA	NA	NA	1	1	0
2002	103	5248	90	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	34	20	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	34	20	2	NA	NA	NA	NA	NA	1	0	0
2002	103	5203	166	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	22	14	4	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	22	14	4	NA	NA	NA	NA	NA	0	0	0
2002	103	5199	167	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	33.8	43	33	10	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	33.8	43	33	10	NA	NA	NA	NA	1	1	1	0
2002	103	5199	168	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	10.8	25	32	5	NA	NA	NA	NA	0	1	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	10.8	25	32	5	NA	NA	NA	NA	0	1	1	0
2002	103	5236	169	2001	9	0	1	1	1	1	5	NA	NA	NA	44.1	47	25	26	8	NA	NA	NA	1	1	1	1	0	NA	NA	NA	8	6	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	44.1	47	25	26	8	NA	NA	NA	1	1	1	1	0
2002	103	5236	170	2001	9	0	1	1	1	1	5	NA	NA	NA	35.5	35.7	17	16	3	NA	NA	NA	1	1	0	1	0	NA	NA	NA	5	4	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	35.5	35.7	17	16	3	NA	NA	NA	1	1	0	1	0
2002	103	5209	171	2001	2	1	1	1	1	1	5	NA	NA	25.3	33.8	43	36	21	5	NA	NA	1	1	1	1	1	0	NA	NA	5	3	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	25.3	33.8	43	36	21	5	NA	NA	1	1	1	1	1	0
2002	103	5209	172	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	49	44	28	7	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	49	44	28	7	NA	NA	NA	NA	1	1	1	0
2002	103	5209	173	2001	2	1	1	1	1	1	5	NA	NA	24.3	25.7	44	30	26	2	NA	NA	1	1	1	1	1	0	NA	NA	7	5	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	24.3	25.7	44	30	26	2	NA	NA	1	1	1	1	1	0
2002	103	5209	174	2001	2	1	1	1	1	1	5	NA	NA	34.1	38.1	66	34	26	14	NA	NA	1	1	1	1	1	0	NA	NA	5	5	4	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	34.1	38.1	66	34	26	14	NA	NA	1	1	1	1	1	0
2002	103	5209	175	2001	2	1	1	1	1	1	5	NA	NA	49.9	45.4	62	32	9	3	NA	NA	1	1	1	1	0	0	NA	NA	5	4	4	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	49.9	45.4	62	32	9	3	NA	NA	1	1	1	1	0	0
2002	103	5209	176	2001	2	1	1	1	1	1	5	NA	NA	33.4	38	50.5	30	29	6	NA	NA	1	1	1	1	1	0	NA	NA	3	4	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	33.4	38	50.5	30	29	6	NA	NA	1	1	1	1	1	0
2002	103	5209	177	2001	2	1	1	1	1	1	5	NA	NA	13.9	26.3	42.5	22	26	4	NA	NA	0	1	1	1	0	0	NA	NA	1	1	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	13.9	26.3	42.5	22	26	4	NA	NA	0	1	1	1	0	0
2002	103	5209	178	2001	2	1	1	1	1	1	5	NA	NA	33.2	23.5	43	32	25	6	NA	NA	1	0	1	1	1	0	NA	NA	5	5	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	33.2	23.5	43	32	25	6	NA	NA	1	0	1	1	1	0
2002	103	5209	179	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	0	0
2002	103	5209	180	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	34	7	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	34	7	NA	NA	NA	NA	NA	NA	1	0
2002	103	5209	181	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	38	27	42	12	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	4	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	38	27	42	12	NA	NA	NA	NA	1	1	1	0
2002	103	5209	182	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	0	0
2002	103	5148	312	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	42	12	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	42	12	2	NA	NA	NA	NA	NA	1	0	0
2002	103	5148	313	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5148	314	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	44	8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	44	8	NA	NA	NA	NA	NA	1	1	0
2002	103	5148	315	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	48	46	18	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	48	46	18	NA	NA	NA	NA	NA	1	1	0
2002	103	5148	316	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	43	28	3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	43	28	3	NA	NA	NA	NA	NA	1	1	0
2002	103	5148	317	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	16	16	2	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	16	16	2	NA	NA	NA	NA	NA	0	0	0
2002	103	5148	318	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	39	40	10	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	39	40	10	NA	NA	NA	NA	NA	1	1	0
2002	103	5148	319	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	49	47	20	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	49	47	20	NA	NA	NA	NA	NA	1	1	0
2002	103	5148	320	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	49	54	11	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	49	54	11	NA	NA	NA	NA	NA	1	1	0
2002	103	5147	321	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	22	35	2	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	22	35	2	NA	NA	NA	NA	NA	1	1	0
2002	103	5147	322	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	56	25	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	56	25	5	NA	NA	NA	NA	NA	1	1	0
2002	103	5152	323	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	40	21	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	40	21	NA	NA	NA	NA	NA	1	1	0
2002	103	5152	324	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5155	325	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	51	51	18	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	51	51	18	NA	NA	NA	NA	NA	1	1	1
2002	103	5155	326	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5155	327	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	52	15	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	52	15	NA	NA	NA	NA	NA	NA	1	0
2002	103	5156	345	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	31	21	3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	31	21	3	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	346	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	14	8	2	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	14	8	2	NA	NA	NA	NA	NA	0	0	0
2002	103	5156	347	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	14	4	1	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	14	4	1	NA	NA	NA	NA	NA	0	0	0
2002	103	5156	348	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	31	22	6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	31	22	6	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	349	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	41	25	4	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	41	25	4	NA	NA	NA	NA	NA	0	1	0
2002	103	5156	350	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	29	20	3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	29	20	3	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	351	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	5	5	1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	5	5	1	NA	NA	NA	NA	NA	1	0	0
2002	103	5156	352	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	15	6	1	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	15	6	1	NA	NA	NA	NA	NA	0	0	0
2002	103	5156	353	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	27	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	27	4	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	354	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	43	36	15	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	43	36	15	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	355	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	28	7	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	28	7	2	NA	NA	NA	NA	NA	1	0	0
2002	103	5156	356	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	5	NA	1	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	2	5	NA	NA	NA	NA	NA	5	NA	1	NA	NA	NA	NA	NA	0	NA	0
2002	103	5156	357	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	26	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	26	5	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	358	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	26	23	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	26	23	4	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	359	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	31	20	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	31	20	2	NA	NA	NA	NA	NA	1	0	0
2002	103	5156	360	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	13	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	13	2	NA	NA	NA	NA	NA	1	0	0
2002	103	5156	361	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	27	17	6	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	27	17	6	NA	NA	NA	NA	NA	1	0	0
2002	103	5156	362	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	14	11	6	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	14	11	6	NA	NA	NA	NA	NA	0	0	0
2002	103	5156	363	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5156	364	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	26	30	6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	26	30	6	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	365	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	30	23	9	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	30	23	9	NA	NA	NA	NA	NA	1	1	0
2002	103	5156	366	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	18	10	3	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	18	10	3	NA	NA	NA	NA	NA	1	0	0
2002	103	5156	367	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	6	14	2	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	6	14	2	NA	NA	NA	NA	NA	0	0	0
2002	103	5152	368	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	13	2	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	13	2	NA	NA	NA	NA	NA	NA	0	0
2002	103	5152	369	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	18	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	44	18	4	NA	NA	NA	NA	NA	1	1	0
2002	103	5152	370	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	12	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	12	2	NA	NA	NA	NA	NA	1	0	0
2002	103	5152	371	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	32	15	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	32	15	NA	NA	NA	NA	NA	1	1	1
2002	103	5152	372	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	27	6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	27	6	NA	NA	NA	NA	NA	NA	1	0
2002	103	5152	373	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	23	7	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	23	7	NA	NA	NA	NA	NA	NA	1	0
2002	103	5152	374	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	41	17	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	41	17	4	NA	NA	NA	NA	NA	1	1	0
2002	103	5152	375	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5152	376	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5152	377	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	30	21	3	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	30	21	3	NA	NA	NA	NA	NA	0	0	0
2002	103	5155	378	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	41	37	5	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	41	37	5	NA	NA	NA	NA	NA	0	1	0
2002	103	5202	397	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	56	37	11	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	56	37	11	NA	NA	NA	NA	NA	1	1	0
2002	103	5202	398	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	52	47	11	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	52	47	11	NA	NA	NA	NA	NA	1	1	0
2002	103	5203	399	2001	9	0	1	1	1	1	5	NA	NA	NA	NA	62	57	28	9	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	4	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	NA	62	57	28	9	NA	NA	NA	NA	1	1	1	0
2002	103	5203	400	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5134	401	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	34	29	18	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	34	29	18	NA	NA	NA	NA	NA	1	1	1
2002	103	5134	402	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	29	28	7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	29	28	7	NA	NA	NA	NA	NA	1	1	0
2002	103	5134	403	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	27	8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	33	27	8	NA	NA	NA	NA	NA	1	1	0
2002	103	5134	404	2001	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	18	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	37	18	5	NA	NA	NA	NA	NA	1	1	0
